,year_month,year,month,day,deaths,date
8833,2023M01,2023,1,1.0,68,2023-01-01
8834,2023M01,2023,1,2.0,85,2023-01-02
8835,2023M01,2023,1,3.0,80,2023-01-03
8836,2023M01,2023,1,4.0,71,2023-01-04
8837,2023M01,2023,1,5.0,83,2023-01-05
8838,2023M01,2023,1,6.0,81,2023-01-06
8839,2023M01,2023,1,7.0,63,2023-01-07
8840,2023M01,2023,1,8.0,76,2023-01-08
8841,2023M01,2023,1,9.0,77,2023-01-09
8842,2023M01,2023,1,10.0,79,2023-01-10
8843,2023M01,2023,1,11.0,73,2023-01-11
8844,2023M01,2023,1,12.0,72,2023-01-12
8845,2023M01,2023,1,13.0,78,2023-01-13
8846,2023M01,2023,1,14.0,59,2023-01-14
8847,2023M01,2023,1,15.0,67,2023-01-15
8848,2023M01,2023,1,16.0,81,2023-01-16
8849,2023M01,2023,1,17.0,75,2023-01-17
8850,2023M01,2023,1,18.0,75,2023-01-18
8851,2023M01,2023,1,19.0,55,2023-01-19
8852,2023M01,2023,1,20.0,81,2023-01-20
8853,2023M01,2023,1,21.0,77,2023-01-21
8854,2023M01,2023,1,22.0,81,2023-01-22
8855,2023M01,2023,1,23.0,59,2023-01-23
8856,2023M01,2023,1,24.0,67,2023-01-24
8857,2023M01,2023,1,25.0,58,2023-01-25
8858,2023M01,2023,1,26.0,66,2023-01-26
8859,2023M01,2023,1,27.0,68,2023-01-27
8860,2023M01,2023,1,28.0,40,2023-01-28
8861,2023M01,2023,1,29.0,63,2023-01-29
8862,2023M01,2023,1,30.0,64,2023-01-30
8863,2023M01,2023,1,31.0,63,2023-01-31
8865,2023M02,2023,2,1.0,84,2023-02-01
8866,2023M02,2023,2,2.0,56,2023-02-02
8867,2023M02,2023,2,3.0,71,2023-02-03
8868,2023M02,2023,2,4.0,71,2023-02-04
8869,2023M02,2023,2,5.0,62,2023-02-05
8870,2023M02,2023,2,6.0,54,2023-02-06
8871,2023M02,2023,2,7.0,67,2023-02-07
8872,2023M02,2023,2,8.0,51,2023-02-08
8873,2023M02,2023,2,9.0,65,2023-02-09
8874,2023M02,2023,2,10.0,52,2023-02-10
8875,2023M02,2023,2,11.0,56,2023-02-11
8876,2023M02,2023,2,12.0,72,2023-02-12
8877,2023M02,2023,2,13.0,51,2023-02-13
8878,2023M02,2023,2,14.0,76,2023-02-14
8879,2023M02,2023,2,15.0,70,2023-02-15
8880,2023M02,2023,2,16.0,69,2023-02-16
8881,2023M02,2023,2,17.0,67,2023-02-17
8882,2023M02,2023,2,18.0,71,2023-02-18
8883,2023M02,2023,2,19.0,64,2023-02-19
8884,2023M02,2023,2,20.0,72,2023-02-20
8885,2023M02,2023,2,21.0,73,2023-02-21
8886,2023M02,2023,2,22.0,67,2023-02-22
8887,2023M02,2023,2,23.0,66,2023-02-23
8888,2023M02,2023,2,24.0,72,2023-02-24
8889,2023M02,2023,2,25.0,60,2023-02-25
8890,2023M02,2023,2,26.0,47,2023-02-26
8891,2023M02,2023,2,27.0,62,2023-02-27
8892,2023M02,2023,2,28.0,55,2023-02-28
8897,2023M03,2023,3,1.0,62,2023-03-01
8898,2023M03,2023,3,2.0,56,2023-03-02
8899,2023M03,2023,3,3.0,69,2023-03-03
8900,2023M03,2023,3,4.0,59,2023-03-04
8901,2023M03,2023,3,5.0,64,2023-03-05
8902,2023M03,2023,3,6.0,53,2023-03-06
8903,2023M03,2023,3,7.0,62,2023-03-07
8904,2023M03,2023,3,8.0,55,2023-03-08
8905,2023M03,2023,3,9.0,62,2023-03-09
8906,2023M03,2023,3,10.0,47,2023-03-10
8907,2023M03,2023,3,11.0,65,2023-03-11
8908,2023M03,2023,3,12.0,66,2023-03-12
8909,2023M03,2023,3,13.0,63,2023-03-13
8910,2023M03,2023,3,14.0,61,2023-03-14
8911,2023M03,2023,3,15.0,48,2023-03-15
8912,2023M03,2023,3,16.0,49,2023-03-16
8913,2023M03,2023,3,17.0,62,2023-03-17
8914,2023M03,2023,3,18.0,71,2023-03-18
8915,2023M03,2023,3,19.0,51,2023-03-19
8916,2023M03,2023,3,20.0,69,2023-03-20
8917,2023M03,2023,3,21.0,75,2023-03-21
8918,2023M03,2023,3,22.0,70,2023-03-22
8919,2023M03,2023,3,23.0,52,2023-03-23
8920,2023M03,2023,3,24.0,68,2023-03-24
8921,2023M03,2023,3,25.0,54,2023-03-25
8922,2023M03,2023,3,26.0,58,2023-03-26
8923,2023M03,2023,3,27.0,58,2023-03-27
8924,2023M03,2023,3,28.0,57,2023-03-28
8925,2023M03,2023,3,29.0,47,2023-03-29
8926,2023M03,2023,3,30.0,67,2023-03-30
8927,2023M03,2023,3,31.0,56,2023-03-31
8929,2023M04,2023,4,1.0,51,2023-04-01
8930,2023M04,2023,4,2.0,53,2023-04-02
8931,2023M04,2023,4,3.0,67,2023-04-03
8932,2023M04,2023,4,4.0,47,2023-04-04
8933,2023M04,2023,4,5.0,70,2023-04-05
8934,2023M04,2023,4,6.0,41,2023-04-06
8935,2023M04,2023,4,7.0,59,2023-04-07
8936,2023M04,2023,4,8.0,49,2023-04-08
8937,2023M04,2023,4,9.0,58,2023-04-09
8938,2023M04,2023,4,10.0,59,2023-04-10
8939,2023M04,2023,4,11.0,60,2023-04-11
8940,2023M04,2023,4,12.0,55,2023-04-12
8941,2023M04,2023,4,13.0,47,2023-04-13
8942,2023M04,2023,4,14.0,45,2023-04-14
8943,2023M04,2023,4,15.0,50,2023-04-15
8944,2023M04,2023,4,16.0,58,2023-04-16
8945,2023M04,2023,4,17.0,56,2023-04-17
8946,2023M04,2023,4,18.0,65,2023-04-18
8947,2023M04,2023,4,19.0,59,2023-04-19
8948,2023M04,2023,4,20.0,68,2023-04-20
8949,2023M04,2023,4,21.0,52,2023-04-21
8950,2023M04,2023,4,22.0,44,2023-04-22
8951,2023M04,2023,4,23.0,63,2023-04-23
8952,2023M04,2023,4,24.0,48,2023-04-24
8953,2023M04,2023,4,25.0,59,2023-04-25
8954,2023M04,2023,4,26.0,57,2023-04-26
8955,2023M04,2023,4,27.0,45,2023-04-27
8956,2023M04,2023,4,28.0,53,2023-04-28
8957,2023M04,2023,4,29.0,68,2023-04-29
8958,2023M04,2023,4,30.0,51,2023-04-30
8961,2023M05,2023,5,1.0,55,2023-05-01
8962,2023M05,2023,5,2.0,48,2023-05-02
8963,2023M05,2023,5,3.0,58,2023-05-03
8964,2023M05,2023,5,4.0,48,2023-05-04
8965,2023M05,2023,5,5.0,61,2023-05-05
8966,2023M05,2023,5,6.0,62,2023-05-06
8967,2023M05,2023,5,7.0,62,2023-05-07
8968,2023M05,2023,5,8.0,70,2023-05-08
8969,2023M05,2023,5,9.0,70,2023-05-09
8970,2023M05,2023,5,10.0,51,2023-05-10
8971,2023M05,2023,5,11.0,52,2023-05-11
8972,2023M05,2023,5,12.0,51,2023-05-12
8973,2023M05,2023,5,13.0,57,2023-05-13
8974,2023M05,2023,5,14.0,48,2023-05-14
8975,2023M05,2023,5,15.0,62,2023-05-15
8976,2023M05,2023,5,16.0,55,2023-05-16
8977,2023M05,2023,5,17.0,53,2023-05-17
8978,2023M05,2023,5,18.0,54,2023-05-18
8979,2023M05,2023,5,19.0,52,2023-05-19
8980,2023M05,2023,5,20.0,48,2023-05-20
8981,2023M05,2023,5,21.0,36,2023-05-21
8982,2023M05,2023,5,22.0,71,2023-05-22
8983,2023M05,2023,5,23.0,58,2023-05-23
8984,2023M05,2023,5,24.0,57,2023-05-24
8985,2023M05,2023,5,25.0,57,2023-05-25
8986,2023M05,2023,5,26.0,57,2023-05-26
8987,2023M05,2023,5,27.0,62,2023-05-27
8988,2023M05,2023,5,28.0,43,2023-05-28
8989,2023M05,2023,5,29.0,60,2023-05-29
8990,2023M05,2023,5,30.0,43,2023-05-30
8991,2023M05,2023,5,31.0,49,2023-05-31
8993,2023M06,2023,6,1.0,54,2023-06-01
8994,2023M06,2023,6,2.0,50,2023-06-02
8995,2023M06,2023,6,3.0,48,2023-06-03
8996,2023M06,2023,6,4.0,69,2023-06-04
8997,2023M06,2023,6,5.0,58,2023-06-05
8998,2023M06,2023,6,6.0,55,2023-06-06
8999,2023M06,2023,6,7.0,52,2023-06-07
9000,2023M06,2023,6,8.0,46,2023-06-08
9001,2023M06,2023,6,9.0,58,2023-06-09
9002,2023M06,2023,6,10.0,45,2023-06-10
9003,2023M06,2023,6,11.0,43,2023-06-11
9004,2023M06,2023,6,12.0,58,2023-06-12
9005,2023M06,2023,6,13.0,69,2023-06-13
9006,2023M06,2023,6,14.0,41,2023-06-14
9007,2023M06,2023,6,15.0,47,2023-06-15
9008,2023M06,2023,6,16.0,60,2023-06-16
9009,2023M06,2023,6,17.0,49,2023-06-17
9010,2023M06,2023,6,18.0,49,2023-06-18
9011,2023M06,2023,6,19.0,57,2023-06-19
9012,2023M06,2023,6,20.0,64,2023-06-20
9013,2023M06,2023,6,21.0,58,2023-06-21
9014,2023M06,2023,6,22.0,55,2023-06-22
9015,2023M06,2023,6,23.0,57,2023-06-23
9016,2023M06,2023,6,24.0,64,2023-06-24
9017,2023M06,2023,6,25.0,56,2023-06-25
9018,2023M06,2023,6,26.0,68,2023-06-26
9019,2023M06,2023,6,27.0,52,2023-06-27
9020,2023M06,2023,6,28.0,50,2023-06-28
9021,2023M06,2023,6,29.0,58,2023-06-29
9022,2023M06,2023,6,30.0,51,2023-06-30
9025,2023M07,2023,7,1.0,53,2023-07-01
9026,2023M07,2023,7,2.0,50,2023-07-02
9027,2023M07,2023,7,3.0,59,2023-07-03
9028,2023M07,2023,7,4.0,53,2023-07-04
9029,2023M07,2023,7,5.0,45,2023-07-05
9030,2023M07,2023,7,6.0,50,2023-07-06
9031,2023M07,2023,7,7.0,52,2023-07-07
9032,2023M07,2023,7,8.0,56,2023-07-08
9033,2023M07,2023,7,9.0,53,2023-07-09
9034,2023M07,2023,7,10.0,67,2023-07-10
9035,2023M07,2023,7,11.0,59,2023-07-11
9036,2023M07,2023,7,12.0,58,2023-07-12
9037,2023M07,2023,7,13.0,59,2023-07-13
9038,2023M07,2023,7,14.0,58,2023-07-14
9039,2023M07,2023,7,15.0,56,2023-07-15
9040,2023M07,2023,7,16.0,73,2023-07-16
9041,2023M07,2023,7,17.0,56,2023-07-17
9042,2023M07,2023,7,18.0,57,2023-07-18
9043,2023M07,2023,7,19.0,38,2023-07-19
9044,2023M07,2023,7,20.0,52,2023-07-20
9045,2023M07,2023,7,21.0,54,2023-07-21
9046,2023M07,2023,7,22.0,57,2023-07-22
9047,2023M07,2023,7,23.0,43,2023-07-23
9048,2023M07,2023,7,24.0,51,2023-07-24
9049,2023M07,2023,7,25.0,62,2023-07-25
